node1	node2	edge_score	
Malignant neoplasm of kidney	NOS2	1.0	
Malignant neoplasm of colon stage IV	AKT1	1.0	
Malignant neoplasm of colon stage IV	CAV1	1.0	
Malignant neoplasm of colon stage IV	HSP90AA1	1.0	
Brain Ischemia	AKT1	1.0	
Brain Ischemia	CAV1	1.0	
Brain Ischemia	NOS1	1.0	
Brain Ischemia	NOS2	1.0	
Brain Ischemia	NOS3	1.0	
Orofacial dyskinesia	AKT1	1.0	
Orofacial dyskinesia	NOS1	1.0	
Orofacial dyskinesia	NOS3	1.0	
Pulmonary edema	CAV1	1.0	
Pulmonary edema	NOS2	1.0	
Pulmonary edema	NOS3	1.0	
Congestive heart failure	AKT1	1.0	
Congestive heart failure	CALM3	1.0	
Congestive heart failure	CAV1	1.0	
Congestive heart failure	NOS1	1.0	
Congestive heart failure	NOS2	1.0	
Congestive heart failure	NOS3	1.0	
Cystic Fibrosis	CALM3	1.0	
Cystic Fibrosis	HSP90AA1	1.0	
Cystic Fibrosis	NOS1	1.0	
Cystic Fibrosis	NOS2	1.0	
Cystic Fibrosis	NOS3	1.0	
Papillary thyroid carcinoma	AKT1	1.0	
Papillary thyroid carcinoma	CALM3	1.0	
Papillary thyroid carcinoma	HSP90AA1	1.0	
Papillary thyroid carcinoma	NOS2	1.0	
Papillary thyroid carcinoma	NOS3	1.0	
Cardiomyopathy, Dilated	AKT1	1.0	
Cardiomyopathy, Dilated	HSP90AA1	1.0	
Cardiomyopathy, Dilated	NOS1	1.0	
Cardiomyopathy, Dilated	NOS2	1.0	
Cardiomyopathy, Dilated	NOS3	1.0	
High-Grade Squamous Intraepithelial Lesions	AKT1	1.0	
High-Grade Squamous Intraepithelial Lesions	NOS1	1.0	
High-Grade Squamous Intraepithelial Lesions	NOS2	1.0	
Hyperglycemia	AKT1	1.0	
Hyperglycemia	HSP90AA1	1.0	
Hyperglycemia	NOS1	1.0	
Hyperglycemia	NOS2	1.0	
Hyperglycemia	NOS3	1.0	
Glaucoma, Angle-Closure	AKT1	1.0	
Glaucoma, Angle-Closure	CAV1	1.0	
Glaucoma, Angle-Closure	HSP90AA1	1.0	
Glaucoma, Angle-Closure	NOS2	1.0	
Glaucoma, Angle-Closure	NOS3	1.0	
Triple Negative Breast Neoplasms	AKT1	1.0	
Triple Negative Breast Neoplasms	CAV1	1.0	
Triple Negative Breast Neoplasms	HSP90AA1	1.0	
Triple Negative Breast Neoplasms	NOS1	1.0	
Triple Negative Breast Neoplasms	NOS2	1.0	
Alveolar cell carcinoma	AKT1	1.0	
Alveolar cell carcinoma	NOS1	1.0	
Alveolar cell carcinoma	NOS2	1.0	
Adult T-Cell Lymphoma/Leukemia	AKT1	1.0	
Adult T-Cell Lymphoma/Leukemia	CAV1	1.0	
Adult T-Cell Lymphoma/Leukemia	HSP90AA1	1.0	
Adult T-Cell Lymphoma/Leukemia	NOS1	1.0	
Adult T-Cell Lymphoma/Leukemia	NOS2	1.0	
Diabetic Angiopathies	AKT1	1.0	
Diabetic Angiopathies	NOS2	1.0	
Diabetic Angiopathies	NOS3	1.0	
Necrotizing Enterocolitis	NOS1	1.0	
Necrotizing Enterocolitis	NOS2	1.0	
Necrotizing Enterocolitis	NOS3	1.0	
Type 1 diabetic neuropathy	NOS1	1.0	
Type 1 diabetic neuropathy	NOS2	1.0	
Type 1 diabetic neuropathy	NOS3	1.0	
Malaria, Cerebral	NOS1	1.0	
Malaria, Cerebral	NOS2	1.0	
Malaria, Cerebral	NOS3	1.0	
Waldenstrom macroglobulinemia	HSP90AA1	1.0	
Waldenstrom macroglobulinemia	NOS1	1.0	
Waldenstrom macroglobulinemia	NOS2	1.0	
Cutaneous T-cell lymphoma	AKT1	1.0	
Cutaneous T-cell lymphoma	HSP90AA1	1.0	
Cutaneous T-cell lymphoma	NOS1	1.0	
Cutaneous T-cell lymphoma	NOS2	1.0	
Autoimmune disease 1	AKT1	1.0	
Autoimmune disease 1	CAV1	1.0	
Autoimmune disease 1	HSP90AA1	1.0	
Autoimmune disease 1	NOS1	1.0	
Autoimmune disease 1	NOS2	1.0	
Autoimmune disease 1	NOS3	1.0	
Liver Cirrhosis, Biliary	AKT1	1.0	
Liver Cirrhosis, Biliary	CAV1	1.0	
Liver Cirrhosis, Biliary	NOS1	1.0	
Liver Cirrhosis, Biliary	NOS2	1.0	
Liver Cirrhosis, Biliary	NOS3	1.0	
Liver Cirrhosis, Biliary	NOSTRIN	1.0	
Cardiomegaly	AKT1	1.0	
Cardiomegaly	CAV1	1.0	
Cardiomegaly	NOS1	1.0	
Cardiomegaly	NOS3	1.0	
Achalasia	NOS1	1.0	
Achalasia	NOS2	1.0	
Chronic atrial fibrillation	CALM3	1.0	
Chronic atrial fibrillation	NOS3	1.0	
Portal hypertension, noncirrhotic	HSP90AA1	1.0	
Portal hypertension, noncirrhotic	NOS1	1.0	
Portal hypertension, noncirrhotic	NOS3	1.0	
Lymphomatoid Papulosis	NOS1	1.0	
Lymphomatoid Papulosis	NOS2	1.0	
Malignant lymphoma - lymphoplasmacytic	NOS1	1.0	
Malignant lymphoma - lymphoplasmacytic	NOS2	1.0	
Hemophagocytosis	NOS1	1.0	
Hemophagocytosis	NOS2	1.0	
Idiopathic hypereosinophilic syndrome	NOS1	1.0	
Idiopathic hypereosinophilic syndrome	NOS2	1.0	
Abnormality of subcutaneous fat tissue	AKT1	1.0	
Abnormality of subcutaneous fat tissue	CAV1	1.0	
Immediate hypersensitivity	NOS1	1.0	
Immediate hypersensitivity	NOS2	1.0	
Immediate hypersensitivity	NOS3	1.0	
Bladder neck obstruction	AKT1	1.0	
Bladder neck obstruction	NOS3	1.0	
African Trypanosomiasis	CALM3	1.0	
African Trypanosomiasis	NOS2	1.0	
Reperfusion Injury	CAV1	1.0	
Reperfusion Injury	NOS1	1.0	
Reperfusion Injury	NOS2	1.0	
Reperfusion Injury	NOS3	1.0	
Essential hypertension	CALM3	1.0	
Essential hypertension	NOS1	1.0	
Essential hypertension	NOS2	1.0	
Essential hypertension	NOS3	1.0	
Liposarcoma	AKT1	1.0	
Liposarcoma	CAV1	1.0	
Liposarcoma	HSP90AA1	1.0	
Peripheral T-Cell Lymphoma	AKT1	1.0	
Peripheral T-Cell Lymphoma	NOS1	1.0	
Peripheral T-Cell Lymphoma	NOS2	1.0	
Hepatic cancer metastatic	AKT1	1.0	
Hepatic cancer metastatic	CALM3	1.0	
Hepatic cancer metastatic	CAV1	1.0	
Hepatic cancer metastatic	HSP90AA1	1.0	
Hepatic cancer metastatic	NOS3	1.0	
Ventricular Fibrillation Adverse Event	CALM3	1.0	
Ventricular Fibrillation Adverse Event	CAV1	1.0	
Ventricular Fibrillation Adverse Event	NOS3	1.0	
Pervasive developmental disorders	NOS1	1.0	
Pervasive developmental disorders	NOS2	1.0	
Prostate Cancer, Hereditary, 7	AKT1	1.0	
Prostate Cancer, Hereditary, 7	CAV1	1.0	
Rett syndrome, congenital variant	AKT1	1.0	
Rett syndrome, congenital variant	NOS1	1.0	
Rett syndrome, congenital variant	NOS2	1.0	
Renal hypertension	NOS2	1.0	
Renal hypertension	NOS3	1.0	
Mucosal telangiectasiae	AKT1	1.0	
Mucosal telangiectasiae	CAV1	1.0	
Arteriosclerosis	AKT1	1.0	
Arteriosclerosis	CAV1	1.0	
Arteriosclerosis	HSP90AA1	1.0	
Arteriosclerosis	NOS1	1.0	
Arteriosclerosis	NOS2	1.0	
Arteriosclerosis	NOS3	1.0	
Inflammation	AKT1	1.0	
Inflammation	CAV1	1.0	
Inflammation	HSP90AA1	1.0	
Inflammation	NOS2	1.0	
Inflammation	NOS3	1.0	
Hepatic encephalopathy	NOS1	1.0	
Hepatic encephalopathy	NOS2	1.0	
Bladder carcinoma	AKT1	1.0	
Bladder carcinoma	CALM3	1.0	
Bladder carcinoma	CAV1	1.0	
Bladder carcinoma	HSP90AA1	1.0	
Bladder carcinoma	NOS2	1.0	
Bladder carcinoma	NOS3	1.0	
Leukemogenesis	AKT1	1.0	
Leukemogenesis	CALM3	1.0	
Leukemogenesis	CAV1	1.0	
Leukemogenesis	NOS1	1.0	
Leukemogenesis	NOS2	1.0	
Leukemia, T-cell acute lymphoblastoid (2)	AKT1	1.0	
Leukemia, T-cell acute lymphoblastoid (2)	CAV1	1.0	
Leukemia, T-cell acute lymphoblastoid (2)	HSP90AA1	1.0	
Leukemia, T-cell acute lymphoblastoid (2)	NOS2	1.0	
Hypertension	AKT1	1.0	
Hypertension	CALM3	1.0	
Hypertension	CAV1	1.0	
Hypertension	HSP90AA1	1.0	
Hypertension	NOS1	1.0	
Hypertension	NOS2	1.0	
Hypertension	NOS3	1.0	
Lipoid nephrosis	NOS1	1.0	
Lipoid nephrosis	NOS3	1.0	
Brain neoplasm	AKT1	1.0	
Brain neoplasm	CAV1	1.0	
Brain neoplasm	NOS1	1.0	
Brain neoplasm	NOS2	1.0	
Brain neoplasm	NOS3	1.0	
Pancreatitis, Acute Necrotizing	NOS1	1.0	
Pancreatitis, Acute Necrotizing	NOS2	1.0	
Renal Insufficiency, Chronic	CAV1	1.0	
Renal Insufficiency, Chronic	NOS1	1.0	
Renal Insufficiency, Chronic	NOS2	1.0	
Renal Insufficiency, Chronic	NOS3	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	AKT1	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	CALM3	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	CAV1	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	HSP90AA1	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	NOS1	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	NOS2	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	NOS3	1.0	
Cardiomyopathy	AKT1	1.0	
Cardiomyopathy	CAV1	1.0	
Cardiomyopathy	NOS1	1.0	
Cardiomyopathy	NOS2	1.0	
Cardiomyopathy	NOS3	1.0	
Lung Neoplasms	AKT1	1.0	
Lung Neoplasms	CAV1	1.0	
Lung Neoplasms	HSP90AA1	1.0	
Lung Neoplasms	NOS1	1.0	
Lung Neoplasms	NOS2	1.0	
Lung Neoplasms	NOS3	1.0	
Chronic Lymphocytic Leukemia	AKT1	1.0	
Chronic Lymphocytic Leukemia	CALM3	1.0	
Chronic Lymphocytic Leukemia	CAV1	1.0	
Chronic Lymphocytic Leukemia	HSP90AA1	1.0	
Chronic Lymphocytic Leukemia	NOS1	1.0	
Chronic Lymphocytic Leukemia	NOS2	1.0	
Ocular Hypertension	NOS2	1.0	
Ocular Hypertension	NOS3	1.0	
Fabry disease	NOS2	1.0	
Fabry disease	NOS3	1.0	
Bronchial Hyperreactivity	NOS1	1.0	
Bronchial Hyperreactivity	NOS2	1.0	
Bronchial Hyperreactivity	NOS3	1.0	
Ventricular tachycardia, catecholaminergic polymorphic, 2	CALM3	1.0	
Ventricular tachycardia, catecholaminergic polymorphic, 2	NOS3	1.0	
Stroke	AKT1	1.0	
Stroke	CALM3	1.0	
Stroke	NOS1	1.0	
Stroke	NOS2	1.0	
Stroke	NOS3	1.0	
Stroke	NOSTRIN	1.0	
Vascular Diseases	CAV1	1.0	
Vascular Diseases	HSP90AA1	1.0	
Vascular Diseases	NOS2	1.0	
Vascular Diseases	NOS3	1.0	
Renovascular hypertension	NOS1	1.0	
Renovascular hypertension	NOS3	1.0	
Bile duct cancer resectable	AKT1	1.0	
Bile duct cancer resectable	HSP90AA1	1.0	
Nephritis	CAV1	1.0	
Nephritis	NOS2	1.0	
Nephritis	NOS3	1.0	
Neuritis	CAV1	1.0	
Neuritis	NOS2	1.0	
Vasculitis	CAV1	1.0	
Vasculitis	NOS2	1.0	
Vasculitis	NOS3	1.0	
Atherosclerosis	AKT1	1.0	
Atherosclerosis	CAV1	1.0	
Atherosclerosis	HSP90AA1	1.0	
Atherosclerosis	NOS1	1.0	
Atherosclerosis	NOS2	1.0	
Atherosclerosis	NOS3	1.0	
Parkinson Disease	AKT1	1.0	
Parkinson Disease	CAV1	1.0	
Parkinson Disease	NOS1	1.0	
Parkinson Disease	NOS2	1.0	
Parkinson Disease	NOS3	1.0	
Melanocytic nevus	AKT1	1.0	
Melanocytic nevus	HSP90AA1	1.0	
Melanocytic nevus	NOS2	1.0	
Symptomatic human immunodeficiency virus infection	AKT1	1.0	
Symptomatic human immunodeficiency virus infection	CALM3	1.0	
Symptomatic human immunodeficiency virus infection	CAV1	1.0	
Symptomatic human immunodeficiency virus infection	HSP90AA1	1.0	
Symptomatic human immunodeficiency virus infection	NOS1	1.0	
Symptomatic human immunodeficiency virus infection	NOS2	1.0	
Symptomatic human immunodeficiency virus infection	NOS3	1.0	
Heart Failure	AKT1	1.0	
Heart Failure	CALM3	1.0	
Heart Failure	NOS1	1.0	
Heart Failure	NOS2	1.0	
Heart Failure	NOS3	1.0	
Amyotrophic Lateral Sclerosis	AKT1	1.0	
Amyotrophic Lateral Sclerosis	CAV1	1.0	
Amyotrophic Lateral Sclerosis	NOS1	1.0	
Amyotrophic Lateral Sclerosis	NOS2	1.0	
Amyotrophic Lateral Sclerosis	NOS3	1.0	
Hepatitis, Alcoholic	CAV1	1.0	
Hepatitis, Alcoholic	NOSTRIN	1.0	
Zoonotic form of cutaneous leishmaniasis	CALM3	1.0	
Zoonotic form of cutaneous leishmaniasis	NOS2	1.0	
Low Grade Squamous Intraepithelial Neoplasia	NOS1	1.0	
Low Grade Squamous Intraepithelial Neoplasia	NOS2	1.0	
Bipolar affective disorder	AKT1	1.0	
Bipolar affective disorder	CAV1	1.0	
Bipolar affective disorder	NOS1	1.0	
Bipolar affective disorder	NOS2	1.0	
Bipolar affective disorder	NOS3	1.0	
Erythema nodosum	NOS2	1.0	
Erythema nodosum	NOS3	1.0	
Myocardial Reperfusion Injury	AKT1	1.0	
Myocardial Reperfusion Injury	NOS2	1.0	
Myocardial Reperfusion Injury	NOS3	1.0	
Dyspepsia	NOS1	1.0	
Dyspepsia	NOS3	1.0	
Myxoid liposarcoma	AKT1	1.0	
Myxoid liposarcoma	HSP90AA1	1.0	
Medullary thyroid carcinoma	AKT1	1.0	
Medullary thyroid carcinoma	CALM3	1.0	
Medullary thyroid carcinoma	HSP90AA1	1.0	
Tumor Progression	AKT1	1.0	
Tumor Progression	CALM3	1.0	
Tumor Progression	CAV1	1.0	
Tumor Progression	HSP90AA1	1.0	
Tumor Progression	NOS1	1.0	
Tumor Progression	NOS2	1.0	
Tumor Progression	NOS3	1.0	
Urinary Bladder Neoplasms	AKT1	1.0	
Urinary Bladder Neoplasms	HSP90AA1	1.0	
Urinary Bladder Neoplasms	NOS2	1.0	
Urinary Bladder Neoplasms	NOS3	1.0	
Angioimmunoblastic Lymphadenopathy	NOS1	1.0	
Angioimmunoblastic Lymphadenopathy	NOS2	1.0	
Channelopathies	CALM3	1.0	
Channelopathies	CAV1	1.0	
Cowden syndrome 1	AKT1	1.0	
Cowden syndrome 1	CAV1	1.0	
Non-small cell lung carcinoma	AKT1	1.0	
Non-small cell lung carcinoma	CALM3	1.0	
Non-small cell lung carcinoma	CAV1	1.0	
Non-small cell lung carcinoma	HSP90AA1	1.0	
Non-small cell lung carcinoma	NOS1	1.0	
Non-small cell lung carcinoma	NOS2	1.0	
Non-small cell lung carcinoma	NOS3	1.0	
Retinoblastoma	AKT1	1.0	
Retinoblastoma	CAV1	1.0	
Retinoblastoma	HSP90AA1	1.0	
Retinoblastoma	NOS2	1.0	
CNS symptom	NOS1	1.0	
CNS symptom	NOS2	1.0	
Malignant tumor of urinary bladder	AKT1	1.0	
Malignant tumor of urinary bladder	CALM3	1.0	
Malignant tumor of urinary bladder	CAV1	1.0	
Malignant tumor of urinary bladder	HSP90AA1	1.0	
Malignant tumor of urinary bladder	NOS2	1.0	
Malignant tumor of urinary bladder	NOS3	1.0	
Chronic obstructive pulmonary disease	AKT1	1.0	
Chronic obstructive pulmonary disease	CAV1	1.0	
Chronic obstructive pulmonary disease	NOS1	1.0	
Chronic obstructive pulmonary disease	NOS2	1.0	
Chronic obstructive pulmonary disease	NOS3	1.0	
Polycystic Ovary Syndrome	AKT1	1.0	
Polycystic Ovary Syndrome	CAV1	1.0	
Polycystic Ovary Syndrome	HSP90AA1	1.0	
Polycystic Ovary Syndrome	NOS3	1.0	
Pulmonary Emphysema	CAV1	1.0	
Pulmonary Emphysema	NOS1	1.0	
Pulmonary Emphysema	NOS2	1.0	
Benign neoplasm of other endocrine glands	AKT1	1.0	
Benign neoplasm of other endocrine glands	HSP90AA1	1.0	
Benign neoplasm of other endocrine glands	NOS1	1.0	
Systemic Inflammatory Response Syndrome	CALM3	1.0	
Systemic Inflammatory Response Syndrome	NOS2	1.0	
Major depressive disorder	AKT1	1.0	
Major depressive disorder	HSP90AA1	1.0	
Major depressive disorder	NOS1	1.0	
Major depressive disorder	NOS3	1.0	
Craniosynostoses	AKT1	1.0	
Craniosynostoses	CAV1	1.0	
Craniosynostoses	NOS3	1.0	
Diaphragmatic hernia	NOS2	1.0	
Diaphragmatic hernia	NOS3	1.0	
Trachoma	NOS2	1.0	
Trachoma	NOS3	1.0	
Restenosis	HSP90AA1	1.0	
Restenosis	NOS2	1.0	
Restenosis	NOS3	1.0	
Renal cell carcinoma, nonpapillary	AKT1	1.0	
Renal cell carcinoma, nonpapillary	CALM3	1.0	
Renal cell carcinoma, nonpapillary	CAV1	1.0	
Renal cell carcinoma, nonpapillary	HSP90AA1	1.0	
Renal cell carcinoma, nonpapillary	NOS1	1.0	
Renal cell carcinoma, nonpapillary	NOS2	1.0	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	AKT1	1.0	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	CALM3	1.0	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	CAV1	1.0	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	HSP90AA1	1.0	
Lipoma	AKT1	1.0	
Lipoma	CAV1	1.0	
Alpha-1-antitrypsin deficiency	NOS1	1.0	
Alpha-1-antitrypsin deficiency	NOS3	1.0	
Cardiac arrest	AKT1	1.0	
Cardiac arrest	CALM3	1.0	
Cardiac arrest	NOS2	1.0	
Ductal Carcinoma	AKT1	1.0	
Ductal Carcinoma	CAV1	1.0	
Ductal Carcinoma	NOS3	1.0	
Metastatic Prostate Carcinoma	AKT1	1.0	
Metastatic Prostate Carcinoma	CAV1	1.0	
Metastatic Prostate Carcinoma	HSP90AA1	1.0	
Psychoses, Substance-Induced	AKT1	1.0	
Psychoses, Substance-Induced	NOS1	1.0	
Limb ischemia	AKT1	1.0	
Limb ischemia	NOS3	1.0	
aggressive cancer	CAV1	1.0	
aggressive cancer	NOS2	1.0	
Shock, Septic	NOS2	1.0	
Shock, Septic	NOS3	1.0	
Right ventricular hypertrophy	AKT1	1.0	
Right ventricular hypertrophy	NOS3	1.0	
Spina bifida	NOS1	1.0	
Spina bifida	NOS2	1.0	
Spina bifida	NOS3	1.0	
Acute Lung Injury	CAV1	1.0	
Acute Lung Injury	NOS2	1.0	
{Atopy, susceptibility to}, 147050 (3)	NOS1	1.0	
{Atopy, susceptibility to}, 147050 (3)	NOS2	1.0	
Herpes Simplex Infections	AKT1	1.0	
Herpes Simplex Infections	CAV1	1.0	
Herpes Simplex Infections	HSP90AA1	1.0	
Herpes Simplex Infections	NOS2	1.0	
Uremia	NOS2	1.0	
Uremia	NOS3	1.0	
Adenocarcinoma of colon	CAV1	1.0	
Adenocarcinoma of colon	NOS1	1.0	
Adenocarcinoma of colon	NOS2	1.0	
Mycoses	CAV1	1.0	
Mycoses	HSP90AA1	1.0	
Mycoses	NOS3	1.0	
Malaria	HSP90AA1	1.0	
Malaria	NOS1	1.0	
Malaria	NOS2	1.0	
Malaria	NOS3	1.0	
Bleeding with minor or no trauma	CAV1	1.0	
Bleeding with minor or no trauma	NOS3	1.0	
Breast Cancer Model	AKT1	1.0	
Breast Cancer Model	HSP90AA1	1.0	
Malignant gastrointestinal tract tumors	AKT1	1.0	
Malignant gastrointestinal tract tumors	CALM3	1.0	
Malignant gastrointestinal tract tumors	HSP90AA1	1.0	
Xenograft Model	AKT1	1.0	
Xenograft Model	CALM3	1.0	
Xenograft Model	CAV1	1.0	
Xenograft Model	HSP90AA1	1.0	
Chronic gastritis	AKT1	1.0	
Chronic gastritis	CAV1	1.0	
Migraine with aura	NOS1	1.0	
Migraine with aura	NOS3	1.0	
Brain Infarction	NOS2	1.0	
Brain Infarction	NOS3	1.0	
Recurrent bacterial infection	AKT1	1.0	
Recurrent bacterial infection	NOS1	1.0	
Recurrent bacterial infection	NOS2	1.0	
Stevens-Johnson Syndrome	CAV1	1.0	
Stevens-Johnson Syndrome	NOS2	1.0	
Duodenal Ulcer	NOS2	1.0	
Duodenal Ulcer	NOS3	1.0	
Scleroderma	AKT1	1.0	
Scleroderma	CAV1	1.0	
Scleroderma	NOS2	1.0	
Scleroderma	NOS3	1.0	
Myocardial Infarction	AKT1	1.0	
Myocardial Infarction	CAV1	1.0	
Myocardial Infarction	NOS1	1.0	
Myocardial Infarction	NOS2	1.0	
Myocardial Infarction	NOS3	1.0	
Chlamydia Infections	NOS2	1.0	
Chlamydia Infections	NOS3	1.0	
Amphetamine-Related Disorders	AKT1	1.0	
Amphetamine-Related Disorders	NOS1	1.0	
Diabetic Retinopathy	NOS1	1.0	
Diabetic Retinopathy	NOS2	1.0	
Diabetic Retinopathy	NOS3	1.0	
Arthritis, Rheumatoid	AKT1	1.0	
Arthritis, Rheumatoid	CAV1	1.0	
Arthritis, Rheumatoid	HSP90AA1	1.0	
Arthritis, Rheumatoid	NOS1	1.0	
Arthritis, Rheumatoid	NOS2	1.0	
Cerebral ischemia	CALM3	1.0	
Cerebral ischemia	NOS2	1.0	
Cerebral ischemia	NOS3	1.0	
Neoplasm Recurrence, Local	AKT1	1.0	
Neoplasm Recurrence, Local	CAV1	1.0	
Neoplasm Recurrence, Local	NOS2	1.0	
Sepsis	CAV1	1.0	
Sepsis	NOS1	1.0	
Sepsis	NOS2	1.0	
Sepsis	NOS3	1.0	
Animal Mammary Neoplasms	AKT1	1.0	
Animal Mammary Neoplasms	CALM3	1.0	
Animal Mammary Neoplasms	CAV1	1.0	
Animal Mammary Neoplasms	HSP90AA1	1.0	
Animal Mammary Neoplasms	NOS1	1.0	
Animal Mammary Neoplasms	NOS2	1.0	
Animal Mammary Neoplasms	NOS3	1.0	
Vestibular Schwannoma	AKT1	1.0	
Vestibular Schwannoma	CAV1	1.0	
Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	CAV1	1.0	
Cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	NOS3	1.0	
Gastric Adenocarcinoma	CALM3	1.0	
Gastric Adenocarcinoma	CAV1	1.0	
Gastric Adenocarcinoma	NOS2	1.0	
Hematological neoplasm	AKT1	1.0	
